zone_name,latitude,longitude,time_hour,is_festival_period,is_monsoon_heavy_rain,previous_incidents,crowd_level,weather_risk,tourist_density,zone_risk,risk_score,risk_label
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213596708593958,79.0910105556827,12,1,0,1,Medium,Medium,Low,Medium,33.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21544651032997,79.09057498144568,15,0,0,1,High,Medium,Medium,Medium,36.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213170590543175,79.08889607716979,17,0,0,3,Medium,Low,Low,Medium,40.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214057263210549,79.08956065963889,5,0,0,2,Medium,Medium,Low,Medium,29.4,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2158862680109,79.08912376751437,11,0,0,2,Medium,Low,High,Medium,38.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215222309721762,79.08991300586746,12,0,0,2,Medium,Low,Low,Medium,22.4,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215597720084896,79.09060516038711,9,0,0,1,Low,Medium,Low,Medium,39.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21427734006435,79.09190994025361,16,0,0,3,Low,Low,High,Medium,58.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216048661998835,79.08938977214115,22,0,0,4,Medium,Low,High,Medium,68.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215285799021837,79.0889647885525,19,0,0,0,High,High,High,Medium,38.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215909788112993,79.08964876041178,9,0,0,5,High,High,Medium,Medium,59.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216975378845822,79.09005506370637,19,0,0,3,Low,Low,High,Medium,51.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213406054009615,79.0903558547448,14,0,0,2,Low,Low,Medium,Medium,48.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216797458116279,79.0912164501166,18,0,0,2,High,Low,Low,Medium,20.2,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2156431040779,79.09058177137616,21,0,1,1,High,Medium,Medium,Medium,18.9,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216194746129172,79.09126821356602,20,0,0,3,Medium,Low,Medium,Medium,30.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213641351346181,79.08839180174924,20,0,0,1,High,Medium,Low,Medium,31.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213960306127682,79.09043014282702,1,0,1,3,Medium,Medium,High,Medium,69.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21369760327697,79.08845445850363,0,0,0,1,Low,High,Low,Medium,71.5,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213773324928006,79.09124394009744,17,0,0,5,Low,Low,Low,Medium,45.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21686149021346,79.09111501603495,0,0,0,1,High,Low,High,Medium,55.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2139701236772,79.088344901826,5,1,1,2,Medium,Low,Medium,Medium,23.7,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21625723795534,79.09083203098572,21,0,0,3,High,High,Low,Medium,48.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216224689835455,79.0890733525603,4,0,0,1,Medium,Low,High,Medium,52.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21334758467029,79.08871510450264,13,0,0,2,Medium,Low,Medium,Medium,35.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213377537693445,79.09143852607812,18,0,0,4,Medium,Low,Medium,Medium,39.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21523126153116,79.09038816053523,14,0,0,3,High,Low,High,Medium,40.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216126489053208,79.09081992758419,16,0,0,2,Medium,Low,High,Medium,41.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2168035913863,79.09079454951838,20,0,0,2,Low,Low,Medium,Medium,42.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213108772731793,79.08908564048306,9,0,0,1,High,Medium,Low,Medium,29.7,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214704861811136,79.08873710232135,20,0,0,4,Low,High,Medium,Medium,73.2,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215092424791278,79.08942041841414,22,0,1,1,Medium,Low,Low,Medium,43.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213395269390501,79.09109138802046,16,0,0,2,Medium,Low,Medium,Medium,33.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214598714498583,79.09076255921462,1,0,0,2,Medium,Medium,Low,Medium,59.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214393728076656,79.0913859082252,0,0,0,1,Medium,High,Medium,Medium,67.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214686235002095,79.08954637678211,9,0,0,1,Low,Low,Medium,Medium,37.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214269476266887,79.09099042939627,8,0,0,1,Medium,Low,High,Medium,26.1,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213075764303921,79.08993158118017,20,0,0,2,Medium,Low,Medium,Medium,44.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215198862354063,79.09025770070109,5,0,0,1,Low,Low,Medium,Medium,41.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215973972636753,79.09135506091943,13,0,0,4,Medium,High,Low,Medium,51.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215139001165712,79.09081476794067,20,0,1,2,High,Low,Medium,Medium,27.5,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216659422754494,79.09130698036819,11,0,0,3,Low,Low,Medium,Medium,45.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215808222458056,79.09045235275221,19,0,0,0,Low,Low,High,Medium,42.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213794342327795,79.08976906812785,10,0,1,3,Low,Medium,Medium,Medium,54.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214103603166247,79.08824566325131,21,0,0,0,High,Low,Medium,Medium,20.6,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216676001194129,79.08998854130063,8,0,1,2,High,Low,High,Medium,35.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215759136609966,79.09127652830878,16,0,0,4,Medium,Low,Low,Medium,42.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214513413324102,79.08999467575737,22,0,0,0,Low,Low,High,Medium,62.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21377970504331,79.09014049753355,16,0,1,2,Medium,Medium,Medium,Medium,41.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213026212715615,79.08945386576765,20,0,0,0,Low,Medium,Medium,Medium,35.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213156900062113,79.091682674138,15,0,0,2,Medium,Low,Low,Medium,19.3,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214252238167191,79.09024511231917,4,0,0,0,Medium,Low,High,Medium,46.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213964924086103,79.0916414646793,9,0,0,0,Medium,Low,Low,Medium,20.0,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215532830405264,79.08803979721215,9,0,1,1,Low,Medium,Medium,Medium,49.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216314785754193,79.09143593922184,8,0,1,2,Medium,Medium,Medium,Medium,34.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21462655356315,79.088043569906,16,0,0,0,Medium,Medium,High,Medium,31.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213773654813846,79.09009208805956,1,0,1,0,Medium,Medium,Low,Medium,44.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213421104621464,79.0919570452371,7,0,0,1,Medium,Medium,Medium,Medium,31.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213970836034523,79.09189029948719,20,1,1,0,Medium,Medium,High,Medium,29.5,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215541170572047,79.08930388195044,17,0,0,1,Medium,Low,High,Medium,27.2,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21464119564643,79.09077322026309,20,0,1,1,Medium,Medium,Low,Medium,28.5,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216545075193196,79.09004622528597,3,1,1,3,Medium,Low,High,Medium,71.2,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216727554357577,79.08829601114229,16,0,0,1,Medium,Low,Medium,Medium,29.5,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214656456428367,79.08970745428591,15,0,0,1,Medium,Medium,High,Medium,34.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216782170478655,79.08939020859768,8,0,0,0,Medium,Low,Low,Medium,18.6,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215581100180895,79.08944514335207,8,0,0,1,High,Low,Low,Medium,22.9,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216537308464323,79.09122929720537,2,0,0,5,High,Low,High,Medium,72.0,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215257976998148,79.08808562502814,4,0,0,4,Low,High,Low,Medium,86.9,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213625531359053,79.09091077596725,14,0,0,2,High,Low,Medium,Medium,33.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213076746149877,79.09079832245004,22,0,1,5,Low,Medium,Low,Medium,90.1,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213984118153599,79.08890272769301,17,0,0,2,Low,Medium,Medium,Medium,59.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215789276538848,79.09138382960568,0,0,0,1,Medium,Low,Medium,Medium,43.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215762987214118,79.0913937548842,2,0,0,2,Low,Medium,Medium,Medium,74.3,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214268641783004,79.09134199092023,22,0,0,3,High,Low,Low,Medium,50.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213416585294247,79.08805162209202,4,0,0,2,Medium,Low,Low,Medium,46.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213095473238033,79.09144590737826,6,0,0,0,Medium,Medium,Low,Medium,21.3,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215828324229745,79.08856026146944,17,0,0,2,Low,Low,Low,Medium,44.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215654081560503,79.09198656266054,9,0,0,2,Low,Low,Low,Medium,33.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213766354500681,79.08881258078715,0,0,0,1,Medium,Low,Low,Medium,46.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214554371650687,79.08951468385604,18,0,1,2,High,Medium,Low,Medium,33.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21466102170211,79.09039798656592,11,0,0,3,Medium,Medium,Low,Medium,39.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2143043952356,79.09186917705755,4,0,0,2,Low,Low,Low,Medium,57.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214611142129224,79.08900478830462,14,0,1,3,High,Medium,Medium,Medium,48.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214864263062399,79.0904434836207,13,0,0,2,Medium,Low,High,Medium,33.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214937750087856,79.0909148208172,5,0,0,2,Medium,Low,Low,Medium,24.4,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214320645266541,79.08969370591842,12,0,0,5,Medium,Low,Medium,Medium,55.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214808276292956,79.0895243328589,16,0,0,4,Medium,Medium,Low,Medium,41.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215038108869377,79.0919900190387,11,0,0,2,Low,Low,Low,Medium,41.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21310491443388,79.08997945969686,10,0,1,1,Medium,Low,Low,Medium,18.0,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215598873450565,79.08931223019,5,0,1,3,Low,Medium,Medium,Medium,61.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216812747621232,79.08821196172688,13,1,0,6,High,Medium,Medium,Medium,53.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213691779372814,79.0895035709269,14,0,1,1,Low,Low,Medium,Medium,31.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214706895020438,79.09172734447581,3,0,0,1,Low,Low,High,Medium,66.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214522900760047,79.08871977173858,21,0,1,6,Medium,Low,High,Medium,61.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215577877342394,79.09001195628812,15,0,0,2,Medium,Low,Medium,Medium,39.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214833938631457,79.08912427072505,16,0,0,3,Medium,High,High,Medium,57.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215635015597996,79.08935875505601,2,0,1,4,Medium,Medium,High,Medium,77.7,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214365420356666,79.09190858654972,3,0,0,0,High,Low,Low,Medium,35.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214129933971748,79.08801269280988,19,0,0,3,Medium,High,High,Medium,60.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213001343352612,79.09083856660897,10,0,0,1,Low,High,Medium,Medium,45.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213142075123757,79.08833471466023,4,1,0,3,Low,Medium,Low,Medium,77.5,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215497653073896,79.08916424265618,17,0,0,1,Low,Medium,High,Medium,47.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213205346768593,79.09001446725333,4,0,0,2,High,Low,Low,Medium,51.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216904573913348,79.08839208842289,21,0,0,1,Medium,Medium,Medium,Medium,30.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21380683080897,79.0883851436949,7,0,0,2,Medium,Low,High,Medium,29.7,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215010777849763,79.08989285032087,10,0,0,2,Medium,Medium,Low,Medium,36.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214557686831704,79.09195527749961,9,0,0,1,Low,Low,Medium,Medium,30.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215281605855356,79.09079929298481,20,0,0,0,Medium,Low,Medium,Medium,21.2,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216054041283895,79.09156040469756,22,0,0,4,High,Low,Medium,Medium,65.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213559135019668,79.08986040328607,15,0,1,1,Low,Medium,Medium,Medium,39.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215791332212065,79.08806904531653,6,0,0,2,Medium,Medium,Low,Medium,39.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21411990213477,79.08991550003766,5,0,0,2,Medium,Low,Low,Medium,27.9,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213475410770137,79.08899566071267,11,0,0,1,Medium,Medium,Medium,Medium,32.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213761468201701,79.08959403452678,1,0,0,1,Low,Medium,Medium,Medium,62.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216725753147077,79.08827293233061,15,0,0,4,Medium,High,Medium,Medium,62.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215948580132942,79.08935081420888,22,0,1,3,Low,Medium,Medium,Medium,80.3,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214054978769255,79.08936272411023,4,0,0,1,High,Low,High,Medium,52.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213808821461317,79.09199525660249,6,1,1,2,High,Low,High,Medium,30.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214455038342974,79.09083193535932,0,0,0,1,Low,High,Medium,Medium,74.0,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216374575638714,79.09176367040831,5,0,0,1,Low,Medium,High,Medium,49.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21399447776605,79.09099999420728,5,0,0,3,Medium,Low,Low,Medium,36.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213161601771471,79.09163043798976,11,0,0,5,Medium,Low,Medium,Medium,48.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213111090600329,79.08904036235757,2,0,0,2,High,Medium,High,Medium,57.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215389984652168,79.08951001520528,11,0,0,1,Medium,Medium,High,Medium,35.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214792705167723,79.09192810427336,14,0,0,2,Medium,Low,High,Medium,39.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216855464270353,79.09168635944913,10,0,0,4,Medium,Low,Medium,Medium,39.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21683870903488,79.09036299572419,10,0,0,2,Medium,Medium,Low,Medium,34.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215141440760236,79.08900231668068,13,0,1,3,Low,Medium,Low,Medium,55.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216517241406127,79.09184890618405,16,0,0,0,Low,Low,Medium,Medium,27.1,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214960391612971,79.08992763637418,6,0,0,3,Low,Low,High,Medium,52.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214611923548798,79.08846558818733,18,0,0,4,Medium,Low,Medium,Medium,47.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214265664596045,79.09068735027779,6,0,0,2,Medium,Low,High,Medium,37.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213875501618283,79.09117099937126,18,0,0,0,Low,Medium,Low,Medium,36.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216027892431411,79.08931888129256,22,0,0,1,High,Low,Medium,Medium,48.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216294038213666,79.08968845646507,13,0,0,4,Low,Low,Low,Medium,52.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216289260419632,79.08980934358176,16,1,0,2,Low,Low,Low,Medium,36.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213441016139427,79.08881976614991,14,0,0,4,Low,High,High,Medium,78.9,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214938534920856,79.08814081699923,11,0,0,2,Low,Medium,Medium,Medium,40.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21462381379825,79.08963311255476,22,0,0,2,Low,Low,Low,Medium,58.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214566942319882,79.08886041256005,4,0,0,1,Medium,Medium,Low,Medium,44.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214620218763052,79.09078798346795,4,0,0,3,Low,Low,High,Medium,82.1,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216415529977498,79.0899978938531,22,0,0,2,Medium,Low,High,Medium,57.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213384683083689,79.08875017321469,14,0,0,1,Low,Low,Low,Medium,36.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216636862447842,79.09183567818505,1,0,0,1,Medium,Low,Medium,Medium,45.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216801652512252,79.090798150571,2,0,0,3,Low,Low,Low,Medium,62.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214910119439303,79.08889266613811,7,0,1,4,Medium,Low,Medium,Medium,45.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213211371399955,79.08932045208392,1,0,0,1,Medium,Medium,Medium,Medium,59.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21671022978478,79.08864690100411,14,0,0,2,Low,Medium,Medium,Medium,46.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214574447841157,79.09064836621775,18,0,0,2,High,Low,High,Medium,35.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214836194493468,79.0919438183124,16,0,0,2,High,Low,Medium,Medium,31.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215691666839206,79.0918601631057,5,0,0,4,Medium,Medium,High,Medium,53.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21348194563041,79.08825049589562,10,0,0,2,High,Low,High,Medium,35.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214981569562267,79.08868033019735,10,0,0,2,Low,Medium,High,Medium,52.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216526643352186,79.09025327205704,3,0,1,2,Low,Medium,Low,Medium,69.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21654211909335,79.09126641901882,19,0,0,4,High,High,Low,Medium,49.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215800327026747,79.08971091896474,10,0,0,5,Medium,Low,Medium,Medium,47.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215162604716578,79.08800645812084,20,0,0,0,Low,Low,High,Medium,38.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213981792703589,79.08967470682865,14,0,0,3,Medium,Medium,Low,Medium,50.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214360320827044,79.08890626242474,6,0,1,1,Medium,Low,Low,Medium,19.9,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216070170852712,79.08874875437972,23,0,0,0,Low,Medium,Low,Medium,59.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215256979532574,79.09063956267366,15,0,0,1,High,Medium,Medium,Medium,32.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215938421467929,79.0889806113171,19,0,0,1,Medium,High,Low,Medium,42.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214859878321514,79.09180678748584,10,0,0,1,Medium,High,Medium,Medium,44.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213389404057388,79.0898032293169,23,0,0,3,Low,Low,Medium,Medium,70.5,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213417925155433,79.08897872375734,12,0,0,1,Low,Low,Low,Medium,35.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214179424505838,79.0881978740886,14,0,0,1,High,Medium,Low,Medium,27.1,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216745004493704,79.0916528394925,7,0,0,2,High,Low,High,Medium,35.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215964032803695,79.09003458905089,17,0,0,0,High,Low,High,Medium,20.0,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215524514061741,79.08891052421463,7,0,0,4,Medium,Low,Low,Medium,27.9,Low
